date,eur_cad_rate
02-11-2009,1.597799
03-11-2009,1.592906
04-11-2009,1.568073
05-11-2009,1.580529
06-11-2009,1.583244
07-11-2009,1.590943
08-11-2009,1.596624
09-11-2009,1.596624
10-11-2009,1.584572
11-11-2009,1.573517
12-11-2009,1.568145
13-11-2009,1.565588
14-11-2009,1.564118
15-11-2009,1.568176
16-11-2009,1.568176
17-11-2009,1.566026
18-11-2009,1.570444
19-11-2009,1.57283
20-11-2009,1.585482
21-11-2009,1.591725
22-11-2009,1.590686
23-11-2009,1.590686
24-11-2009,1.579753
25-11-2009,1.584423
26-11-2009,1.584227
27-11-2009,1.589569
28-11-2009,1.589646
29-11-2009,1.588846
30-11-2009,1.588846
01-12-2009,1.585807
02-12-2009,1.574588
03-12-2009,1.577517
04-12-2009,1.589749
05-12-2009,1.565854
06-12-2009,1.574944
07-12-2009,1.574944
08-12-2009,1.557927
09-12-2009,1.562465
10-12-2009,1.553985
11-12-2009,1.548396
12-12-2009,1.54455
13-12-2009,1.547721
14-12-2009,1.547721
15-12-2009,1.55177
16-12-2009,1.541309
17-12-2009,1.542273
18-12-2009,1.533533
19-12-2009,1.525622
20-12-2009,1.529407
21-12-2009,1.529407
22-12-2009,1.516944
23-12-2009,1.503513
24-12-2009,1.502051
25-12-2009,1.506738
26-12-2009,1.51073
27-12-2009,1.510712
28-12-2009,1.510712
29-12-2009,1.501266
30-12-2009,1.495076
31-12-2009,1.508257
01-01-2010,1.501653
02-01-2010,1.516589
03-01-2010,1.515378
04-01-2010,1.515378
05-01-2010,1.496971
06-01-2010,1.491681
07-01-2010,1.488388
08-01-2010,1.481574
09-01-2010,1.484206
10-01-2010,1.484179
11-01-2010,1.484179
12-01-2010,1.499608
13-01-2010,1.507173
14-01-2010,1.495751
15-01-2010,1.485481
16-01-2010,1.479059
17-01-2010,1.480719
18-01-2010,1.480719
19-01-2010,1.475412
20-01-2010,1.473249
21-01-2010,1.476773
22-01-2010,1.477303
23-01-2010,1.493505
24-01-2010,1.496582
25-01-2010,1.495207
26-01-2010,1.498811
27-01-2010,1.493732
28-01-2010,1.497885
29-01-2010,1.488026
30-01-2010,1.47823
31-01-2010,1.483987
01-02-2010,1.483987
02-02-2010,1.481134
03-02-2010,1.480117
04-02-2010,1.475467
05-02-2010,1.475793
06-02-2010,1.460035
07-02-2010,1.45625
08-02-2010,1.45625
09-02-2010,1.465583
10-02-2010,1.472742
11-02-2010,1.463609
12-02-2010,1.435902
13-02-2010,1.434819
14-02-2010,1.431921
15-02-2010,1.431921
16-02-2010,1.426239
17-02-2010,1.433466
18-02-2010,1.425204
19-02-2010,1.417399
20-02-2010,1.412248
21-02-2010,1.407299
22-02-2010,1.407299
23-02-2010,1.416949
24-02-2010,1.423226
25-02-2010,1.432898
26-02-2010,1.438827
27-02-2010,1.436995
28-02-2010,1.43665
01-03-2010,1.43665
02-03-2010,1.408294
03-03-2010,1.4006
04-03-2010,1.41194
05-03-2010,1.398725
06-03-2010,1.40028
07-03-2010,1.401002
08-03-2010,1.401002
09-03-2010,1.401029
10-03-2010,1.393167
11-03-2010,1.398313
12-03-2010,1.403377
13-03-2010,1.4006
14-03-2010,1.403318
15-03-2010,1.401928
16-03-2010,1.395552
17-03-2010,1.396349
18-03-2010,1.388673
19-03-2010,1.379124
20-03-2010,1.37226
21-03-2010,1.37226
22-03-2010,1.377387
23-03-2010,1.382387
24-03-2010,1.374958
25-03-2010,1.369105
26-03-2010,1.360262
27-03-2010,1.378723
28-03-2010,1.374652
29-03-2010,1.374652
30-03-2010,1.372387
31-03-2010,1.367102
01-04-2010,1.373059
02-04-2010,1.3686
03-04-2010,1.362098
04-04-2010,1.365244
05-04-2010,1.365244
06-04-2010,1.35255
07-04-2010,1.338476
08-04-2010,1.339127
09-04-2010,1.338449
10-04-2010,1.355524
11-04-2010,1.353727
12-04-2010,1.353727
13-04-2010,1.361482
14-04-2010,1.362919
15-04-2010,1.363573
16-04-2010,1.357437
17-04-2010,1.37079
18-04-2010,1.366039
19-04-2010,1.366039
20-04-2010,1.37243
21-04-2010,1.340346
22-04-2010,1.337929
23-04-2010,1.330152
24-04-2010,1.341844
25-04-2010,1.337089
26-04-2010,1.337089
27-04-2010,1.334489
28-04-2010,1.341483
29-04-2010,1.331715
30-04-2010,1.330066
01-05-2010,1.350484
02-05-2010,1.354005
03-05-2010,1.354005
04-05-2010,1.334626
05-05-2010,1.332431
06-05-2010,1.321659
07-05-2010,1.32932
08-05-2010,1.32674
09-05-2010,1.32674
10-05-2010,1.326488
11-05-2010,1.313092
12-05-2010,1.29444
13-05-2010,1.288102
14-05-2010,1.277477
15-05-2010,1.280421
16-05-2010,1.278773
17-05-2010,1.282196
18-05-2010,1.281509
19-05-2010,1.274368
20-05-2010,1.297225
21-05-2010,1.34158
22-05-2010,1.335934
23-05-2010,1.331792
24-05-2010,1.331993
25-05-2010,1.31218
26-05-2010,1.326233
27-05-2010,1.298846
28-05-2010,1.300267
29-05-2010,1.292807
30-05-2010,1.294
31-05-2010,1.304067
01-06-2010,1.28718
02-06-2010,1.287325
03-06-2010,1.272207
04-06-2010,1.270062
05-06-2010,1.266547
06-06-2010,1.27449
07-06-2010,1.27449
08-06-2010,1.258221
09-06-2010,1.257414
10-06-2010,1.251336
11-06-2010,1.249213
12-06-2010,1.251869
13-06-2010,1.251409
14-06-2010,1.247554
15-06-2010,1.261946
16-06-2010,1.267604
17-06-2010,1.261982
18-06-2010,1.274225
19-06-2010,1.262875
20-06-2010,1.263676
21-06-2010,1.263987
22-06-2010,1.261147
23-06-2010,1.258255
24-06-2010,1.275599
25-06-2010,1.28333
26-06-2010,1.283277
27-06-2010,1.280921
28-06-2010,1.282188
29-06-2010,1.271441
30-06-2010,1.286024
01-07-2010,1.302344
02-07-2010,1.323255
03-07-2010,1.33483
04-07-2010,1.33745
05-07-2010,1.336821
06-07-2010,1.33539
07-07-2010,1.332416
08-07-2010,1.326581
09-07-2010,1.324357
10-07-2010,1.306261
11-07-2010,1.306947
12-07-2010,1.306947
13-07-2010,1.305127
14-07-2010,1.313967
15-07-2010,1.316224
16-07-2010,1.339804
17-07-2010,1.362032
18-07-2010,1.366426
19-07-2010,1.366943
20-07-2010,1.366375
21-07-2010,1.35227
22-07-2010,1.33491
23-07-2010,1.33916
24-07-2010,1.337013
25-07-2010,1.33233
26-07-2010,1.34063
27-07-2010,1.341224
28-07-2010,1.347218
29-07-2010,1.346558
30-07-2010,1.355719
31-07-2010,1.344793
01-08-2010,1.340931
02-08-2010,1.346106
03-08-2010,1.348001
04-08-2010,1.353648
05-08-2010,1.339388
06-08-2010,1.339186
07-08-2010,1.367605
08-08-2010,1.36517
09-08-2010,1.363974
10-08-2010,1.359203
11-08-2010,1.359275
12-08-2010,1.34724
13-08-2010,1.339515
14-08-2010,1.328544
15-08-2010,1.328994
16-08-2010,1.329656
17-08-2010,1.339137
18-08-2010,1.330797
19-08-2010,1.324628
20-08-2010,1.332462
21-08-2010,1.334274
22-08-2010,1.331909
23-08-2010,1.329376
24-08-2010,1.331025
25-08-2010,1.344018
26-08-2010,1.342206
27-08-2010,1.340464
28-08-2010,1.343132
29-08-2010,1.343444
30-08-2010,1.341708
31-08-2010,1.340871
01-09-2010,1.351886
02-09-2010,1.345154
03-09-2010,1.351344
04-09-2010,1.3401
05-09-2010,1.338667
06-09-2010,1.340289
07-09-2010,1.332016
08-09-2010,1.328758
09-09-2010,1.320212
10-09-2010,1.313247
11-09-2010,1.31743
12-09-2010,1.320121
13-09-2010,1.315032
14-09-2010,1.323062
15-09-2010,1.336857
16-09-2010,1.336002
17-09-2010,1.344
18-09-2010,1.344571
19-09-2010,1.348171
20-09-2010,1.345562
21-09-2010,1.3428
22-09-2010,1.354621
23-09-2010,1.38064
24-09-2010,1.376065
25-09-2010,1.382211
26-09-2010,1.381813
27-09-2010,1.380305
28-09-2010,1.382818
29-09-2010,1.398299
30-09-2010,1.406738
01-10-2010,1.403005
02-10-2010,1.405325
03-10-2010,1.407274
04-10-2010,1.40739
05-10-2010,1.400668
06-10-2010,1.407032
07-10-2010,1.405936
08-10-2010,1.411792
09-10-2010,1.410132
10-10-2010,1.406911
11-10-2010,1.406911
12-10-2010,1.40684
13-10-2010,1.402796
14-10-2010,1.399275
15-10-2010,1.412095
16-10-2010,1.416621
17-10-2010,1.413596
18-10-2010,1.412331
19-10-2010,1.420453
20-10-2010,1.423759
21-10-2010,1.428831
22-10-2010,1.431863
23-10-2010,1.429168
24-10-2010,1.432181
25-10-2010,1.426545
26-10-2010,1.424921
27-10-2010,1.418963
28-10-2010,1.422493
29-10-2010,1.419034
30-10-2010,1.416446
31-10-2010,1.420781
01-11-2010,1.415176
02-11-2010,1.409278
03-11-2010,1.417267
04-11-2010,1.417063
05-11-2010,1.424593
06-11-2010,1.404046
07-11-2010,1.403494
08-11-2010,1.403494
09-11-2010,1.395362
10-11-2010,1.3875
11-11-2010,1.375333
12-11-2010,1.373513
13-11-2010,1.381871
14-11-2010,1.385839
15-11-2010,1.386086
16-11-2010,1.370381
17-11-2010,1.383176
18-11-2010,1.384317
19-11-2010,1.386036
20-11-2010,1.392834
21-11-2010,1.393178
22-11-2010,1.39083
23-11-2010,1.387231
24-11-2010,1.371887
25-11-2010,1.34976
26-11-2010,1.347439
27-11-2010,1.350222
28-11-2010,1.350222
29-11-2010,1.352049
30-11-2010,1.339451
01-12-2010,1.338048
02-12-2010,1.325659
03-12-2010,1.328989
04-12-2010,1.344896
05-12-2010,1.340604
06-12-2010,1.345767
07-12-2010,1.334451
08-12-2010,1.345203
09-12-2010,1.337987
10-12-2010,1.333509
11-12-2010,1.334832
12-12-2010,1.336633
13-12-2010,1.336014
14-12-2010,1.344351
15-12-2010,1.347027
16-12-2010,1.336395
17-12-2010,1.327334
18-12-2010,1.332807
19-12-2010,1.335883
20-12-2010,1.335883
21-12-2010,1.335283
22-12-2010,1.336283
23-12-2010,1.329773
24-12-2010,1.321285
25-12-2010,1.319399
26-12-2010,1.323186
27-12-2010,1.322804
28-12-2010,1.325605
29-12-2010,1.312735
30-12-2010,1.319142
31-12-2010,1.328088
01-01-2011,1.333691
02-01-2011,1.336315
03-01-2011,1.32424
04-01-2011,1.324198
05-01-2011,1.329929
06-01-2011,1.309068
07-01-2011,1.295978
08-01-2011,1.286034
09-01-2011,1.281849
10-01-2011,1.282544
11-01-2011,1.285446
12-01-2011,1.285501
13-01-2011,1.2881
14-01-2011,1.318285
15-01-2011,1.319184
16-01-2011,1.32364
17-01-2011,1.324206
18-01-2011,1.311985
19-01-2011,1.328152
20-01-2011,1.341169
21-01-2011,1.345368
22-01-2011,1.349818
23-01-2011,1.350026
24-01-2011,1.354145
25-01-2011,1.356407
26-01-2011,1.361316
27-01-2011,1.362374
28-01-2011,1.361396
29-01-2011,1.359481
30-01-2011,1.362096
31-01-2011,1.363135
01-02-2011,1.374913
02-02-2011,1.368503
03-02-2011,1.362389
04-02-2011,1.351776
05-02-2011,1.343334
06-02-2011,1.34122
07-02-2011,1.34122
08-02-2011,1.339624
09-02-2011,1.355596
10-02-2011,1.361378
11-02-2011,1.356598
12-02-2011,1.338505
13-02-2011,1.338969
14-02-2011,1.339023
15-02-2011,1.331281
16-02-2011,1.33431
17-02-2011,1.335545
18-02-2011,1.338275
19-02-2011,1.342976
20-02-2011,1.348883
21-02-2011,1.350952
22-02-2011,1.345224
23-02-2011,1.346477
24-02-2011,1.365816
25-02-2011,1.35715
26-02-2011,1.349636
27-02-2011,1.349636
28-02-2011,1.345191
01-03-2011,1.344363
02-03-2011,1.345476
03-03-2011,1.350316
04-03-2011,1.359758
05-03-2011,1.357873
06-03-2011,1.35925
07-03-2011,1.360535
08-03-2011,1.36138
09-03-2011,1.35185
10-03-2011,1.347452
11-03-2011,1.345787
12-03-2011,1.349021
13-03-2011,1.347335
14-03-2011,1.351024
15-03-2011,1.364908
16-03-2011,1.373344
17-03-2011,1.379536
18-03-2011,1.383129
19-03-2011,1.394751
20-03-2011,1.394751
21-03-2011,1.394751
22-03-2011,1.38853
23-03-2011,1.391007
24-03-2011,1.384766
25-03-2011,1.385612
26-03-2011,1.385612
27-03-2011,1.385612
28-03-2011,1.385612
29-03-2011,1.376778
30-03-2011,1.374145
31-03-2011,1.372685
01-04-2011,1.376795
02-04-2011,1.369047
03-04-2011,1.3733
04-04-2011,1.371876
05-04-2011,1.375099
06-04-2011,1.369775
07-04-2011,1.374344
08-04-2011,1.370781
09-04-2011,1.380171
10-04-2011,1.385353
11-04-2011,1.385353
12-04-2011,1.381034
13-04-2011,1.392935
14-04-2011,1.393722
15-04-2011,1.393704
16-04-2011,1.385949
17-04-2011,1.385281
18-04-2011,1.385094
19-04-2011,1.376465
20-04-2011,1.371107
21-04-2011,1.384499
22-04-2011,1.388585
23-04-2011,1.388517
24-04-2011,1.390628
25-04-2011,1.390142
26-04-2011,1.391331
27-04-2011,1.393567
28-04-2011,1.404625
29-04-2011,1.407203
30-04-2011,1.404482
01-05-2011,1.401008
02-05-2011,1.399887
03-05-2011,1.411027
04-05-2011,1.413731
05-05-2011,1.421952
06-05-2011,1.408192
07-05-2011,1.391493
08-05-2011,1.400681
09-05-2011,1.381442
10-05-2011,1.381256
11-05-2011,1.379974
12-05-2011,1.36685
13-05-2011,1.372717
14-05-2011,1.368815
15-05-2011,1.366794
16-05-2011,1.366697
17-05-2011,1.382658
18-05-2011,1.38568
19-05-2011,1.385519
20-05-2011,1.385454
21-05-2011,1.380634
22-05-2011,1.380205
23-05-2011,1.378564
24-05-2011,1.374031
25-05-2011,1.380021
26-05-2011,1.375804
27-05-2011,1.381977
28-05-2011,1.39435
29-05-2011,1.396306
30-05-2011,1.396306
31-05-2011,1.394937
01-06-2011,1.393388
02-06-2011,1.402202
03-06-2011,1.414308
04-06-2011,1.427873
05-06-2011,1.431164
06-06-2011,1.428029
07-06-2011,1.43056
08-06-2011,1.430228
09-06-2011,1.428699
10-06-2011,1.413445
11-06-2011,1.402353
12-06-2011,1.407763
13-06-2011,1.406086
14-06-2011,1.407468
15-06-2011,1.40201
16-06-2011,1.391226
17-06-2011,1.394024
18-06-2011,1.402421
19-06-2011,1.402948
20-06-2011,1.401723
21-06-2011,1.401494
22-06-2011,1.400576
23-06-2011,1.400158
24-06-2011,1.391886
25-06-2011,1.398379
26-06-2011,1.40206
27-06-2011,1.402498
28-06-2011,1.409417
29-06-2011,1.411196
30-06-2011,1.400722
01-07-2011,1.399074
02-07-2011,1.39333
03-07-2011,1.390626
04-07-2011,1.39212
05-07-2011,1.395788
06-07-2011,1.391063
07-07-2011,1.381057
08-07-2011,1.376569
09-07-2011,1.371225
10-07-2011,1.371391
11-07-2011,1.371665
12-07-2011,1.35781
13-07-2011,1.352299
14-07-2011,1.357512
15-07-2011,1.358913
16-07-2011,1.350659
17-07-2011,1.349783
18-07-2011,1.349439
19-07-2011,1.351324
20-07-2011,1.346903
21-07-2011,1.346123
22-07-2011,1.358424
23-07-2011,1.36412
24-07-2011,1.362233
25-07-2011,1.36237
26-07-2011,1.359025
27-07-2011,1.368085
28-07-2011,1.363135
29-07-2011,1.359333
30-07-2011,1.374461
31-07-2011,1.374007
01-08-2011,1.374957
02-08-2011,1.363983
03-08-2011,1.361553
04-08-2011,1.378963
05-08-2011,1.381488
06-08-2011,1.394322
07-08-2011,1.389093
08-08-2011,1.389093
09-08-2011,1.405817
10-08-2011,1.410233
11-08-2011,1.403853
12-08-2011,1.406186
13-08-2011,1.40951
14-08-2011,1.410977
15-08-2011,1.411681
16-08-2011,1.419659
17-08-2011,1.413969
18-08-2011,1.417354
19-08-2011,1.417525
20-08-2011,1.42139
21-08-2011,1.426678
22-08-2011,1.426678
23-08-2011,1.422728
24-08-2011,1.427818
25-08-2011,1.424913
26-08-2011,1.416585
27-08-2011,1.425798
28-08-2011,1.418819
29-08-2011,1.424939
30-08-2011,1.419369
31-08-2011,1.411847
01-09-2011,1.406341
02-09-2011,1.394646
03-09-2011,1.396627
04-09-2011,1.399642
05-09-2011,1.399642
06-09-2011,1.396298
07-09-2011,1.384988
08-09-2011,1.388772
09-09-2011,1.372778
10-09-2011,1.363758
11-09-2011,1.361457
12-09-2011,1.360956
13-09-2011,1.353294
14-09-2011,1.357452
15-09-2011,1.363605
16-09-2011,1.366335
17-09-2011,1.351342
19-09-2011,1.349386
20-09-2011,1.353044
21-09-2011,1.355839
22-09-2011,1.375682
23-09-2011,1.387559
24-09-2011,1.387405
25-09-2011,1.389204
26-09-2011,1.389204
27-09-2011,1.38919
28-09-2011,1.385157
29-09-2011,1.395291
30-09-2011,1.406848
01-10-2011,1.399065
02-10-2011,1.405145
03-10-2011,1.404993
04-10-2011,1.389585
05-10-2011,1.408237
06-10-2011,1.392356
07-10-2011,1.396967
08-10-2011,1.390868
09-10-2011,1.390953
10-10-2011,1.403788
11-10-2011,1.40372
12-10-2011,1.404921
13-10-2011,1.401094
14-10-2011,1.405682
15-10-2011,1.405282
16-10-2011,1.400416
17-10-2011,1.400935
18-10-2011,1.401628
19-10-2011,1.396065
20-10-2011,1.396124
21-10-2011,1.399297
22-10-2011,1.400214
23-10-2011,1.396889
24-10-2011,1.399219
25-10-2011,1.397481
26-10-2011,1.412438
27-10-2011,1.396296
28-10-2011,1.410304
29-10-2011,1.407303
01-11-2011,1.388384
02-11-2011,1.394376
03-11-2011,1.393505
04-11-2011,1.391315
05-11-2011,1.40146
06-11-2011,1.399956
07-11-2011,1.404862
08-11-2011,1.399379
09-11-2011,1.397579
10-11-2011,1.382891
11-11-2011,1.386542
12-11-2011,1.395471
13-11-2011,1.392096
14-11-2011,1.388958
15-11-2011,1.386218
16-11-2011,1.383873
17-11-2011,1.378708
18-11-2011,1.383754
19-11-2011,1.386904
20-11-2011,1.388765
22-11-2011,1.405251
23-11-2011,1.39925
24-11-2011,1.399864
25-11-2011,1.396821
26-11-2011,1.389272
27-11-2011,1.38958
28-11-2011,1.38958
29-11-2011,1.377587
30-11-2011,1.373951
01-12-2011,1.371501
02-12-2011,1.372443
03-12-2011,1.359853
04-12-2011,1.364995
05-12-2011,1.362985
06-12-2011,1.365369
07-12-2011,1.354567
08-12-2011,1.354233
09-12-2011,1.358816
10-12-2011,1.364379
11-12-2011,1.360361
12-12-2011,1.362237
13-12-2011,1.35742
14-12-2011,1.347224
15-12-2011,1.349049
16-12-2011,1.346787
17-12-2011,1.353325
18-12-2011,1.353601
19-12-2011,1.353601
20-12-2011,1.349627
21-12-2011,1.344967
22-12-2011,1.342025
23-12-2011,1.332203
24-12-2011,1.329941
25-12-2011,1.330447
26-12-2011,1.330586
27-12-2011,1.337595
28-12-2011,1.334039
29-12-2011,1.323824
30-12-2011,1.319919
31-12-2011,1.320987
01-01-2012,1.323882
02-01-2012,1.323882
03-01-2012,1.319367
04-01-2012,1.318848
05-01-2012,1.310861
06-01-2012,1.305106
07-01-2012,1.302152
08-01-2012,1.30754
09-01-2012,1.307174
10-01-2012,1.309562
11-01-2012,1.298934
12-01-2012,1.292602
13-01-2012,1.307294
14-01-2012,1.297927
15-01-2012,1.297078
16-01-2012,1.296865
17-01-2012,1.289273
18-01-2012,1.291071
19-01-2012,1.299059
20-01-2012,1.305147
21-01-2012,1.312419
24-01-2012,1.313615
25-01-2012,1.313328
26-01-2012,1.313074
27-01-2012,1.313954
28-01-2012,1.318786
31-01-2012,1.315357
01-02-2012,1.313684
02-02-2012,1.316227
03-02-2012,1.315252
04-02-2012,1.304573
05-02-2012,1.302547
06-02-2012,1.307498
07-02-2012,1.306109
08-02-2012,1.317428
09-02-2012,1.321377
10-02-2012,1.321241
11-02-2012,1.320726
12-02-2012,1.32186
13-02-2012,1.321439
14-02-2012,1.320701
15-02-2012,1.314378
16-02-2012,1.303951
17-02-2012,1.302153
18-02-2012,1.311588
21-02-2012,1.316124
22-02-2012,1.319796
23-02-2012,1.324559
24-02-2012,1.328497
25-02-2012,1.34436
26-02-2012,1.34456
27-02-2012,1.344217
28-02-2012,1.339363
29-02-2012,1.339819
01-03-2012,1.318737
02-03-2012,1.313336
03-03-2012,1.305003
04-03-2012,1.306472
05-03-2012,1.306294
06-03-2012,1.31491
07-03-2012,1.314004
08-03-2012,1.314297
09-03-2012,1.316026
10-03-2012,1.297529
11-03-2012,1.299869
12-03-2012,1.299869
13-03-2012,1.307212
14-03-2012,1.298144
15-03-2012,1.292233
16-03-2012,1.296647
17-03-2012,1.305739
18-03-2012,1.306948
19-03-2012,1.306897
20-03-2012,1.306484
21-03-2012,1.311941
22-03-2012,1.310952
23-03-2012,1.318254
24-03-2012,1.325798
25-03-2012,1.3244
26-03-2012,1.324433
27-03-2012,1.322911
28-03-2012,1.324753
29-03-2012,1.32888
30-03-2012,1.325531
31-03-2012,1.332142
02-04-2012,1.332533
03-04-2012,1.321117
04-04-2012,1.321459
05-04-2012,1.309079
06-04-2012,1.297969
07-04-2012,1.305919
08-04-2012,1.303138
09-04-2012,1.303268
10-04-2012,1.308149
11-04-2012,1.314294
12-04-2012,1.314155
13-04-2012,1.313841
14-04-2012,1.305748
15-04-2012,1.307909
16-04-2012,1.307647
17-04-2012,1.313969
18-04-2012,1.297938
19-04-2012,1.299903
20-04-2012,1.305329
21-04-2012,1.311022
25-04-2012,1.305142
26-04-2012,1.298289
27-04-2012,1.303289
28-04-2012,1.300683
01-05-2012,1.307092
02-05-2012,1.301652
03-05-2012,1.298869
04-05-2012,1.29965
05-05-2012,1.301731
06-05-2012,1.305662
07-05-2012,1.302203
08-05-2012,1.296734
09-05-2012,1.302391
10-05-2012,1.297354
11-05-2012,1.296968
12-05-2012,1.290991
13-05-2012,1.292165
14-05-2012,1.291914
15-05-2012,1.286188
16-05-2012,1.279423
17-05-2012,1.285973
18-05-2012,1.293601
19-05-2012,1.299179
20-05-2012,1.30706
21-05-2012,1.30706
22-05-2012,1.303444
23-05-2012,1.297863
24-05-2012,1.288897
25-05-2012,1.290184
26-05-2012,1.289381
27-05-2012,1.288679
28-05-2012,1.288679
29-05-2012,1.284642
30-05-2012,1.279783
31-05-2012,1.274573
01-06-2012,1.2778
02-06-2012,1.290035
03-06-2012,1.293032
05-06-2012,1.301666
06-06-2012,1.292944
07-06-2012,1.292024
08-06-2012,1.291382
09-06-2012,1.288362
10-06-2012,1.285319
11-06-2012,1.285223
12-06-2012,1.286405
13-06-2012,1.283866
14-06-2012,1.292863
15-06-2012,1.2919
16-06-2012,1.2937
17-06-2012,1.2921
18-06-2012,1.292023
19-06-2012,1.28954
20-06-2012,1.293679
21-06-2012,1.295119
22-06-2012,1.290862
23-06-2012,1.288957
24-06-2012,1.287525
25-06-2012,1.287525
26-06-2012,1.286341
27-06-2012,1.280066
28-06-2012,1.27896
29-06-2012,1.285828
30-06-2012,1.288854
01-07-2012,1.287487
02-07-2012,1.287064
03-07-2012,1.280584
04-07-2012,1.276783
05-07-2012,1.269168
06-07-2012,1.255345
07-07-2012,1.252706
08-07-2012,1.251321
09-07-2012,1.252442
10-07-2012,1.255665
11-07-2012,1.250726
12-07-2012,1.249376
13-07-2012,1.244223
14-07-2012,1.242187
15-07-2012,1.242161
16-07-2012,1.242419
17-07-2012,1.245624
18-07-2012,1.243381
19-07-2012,1.239931
20-07-2012,1.236752
21-07-2012,1.230865
22-07-2012,1.230898
23-07-2012,1.230717
24-07-2012,1.2343
25-07-2012,1.23169
26-07-2012,1.234326
27-07-2012,1.24098
28-07-2012,1.239021
29-07-2012,1.236293
30-07-2012,1.236326
31-07-2012,1.228799
01-08-2012,1.233717
02-08-2012,1.232244
03-08-2012,1.225365
04-08-2012,1.235802
05-08-2012,1.240059
06-08-2012,1.240213
07-08-2012,1.239512
08-08-2012,1.238144
09-08-2012,1.229115
10-08-2012,1.219287
11-08-2012,1.219872
12-08-2012,1.218397
13-08-2012,1.218151
14-08-2012,1.224387
15-08-2012,1.222537
16-08-2012,1.215084
17-08-2012,1.220022
18-08-2012,1.218311
19-08-2012,1.220198
20-08-2012,1.220454
21-08-2012,1.22055
22-08-2012,1.232506
23-08-2012,1.238299
24-08-2012,1.249196
25-08-2012,1.242482
26-08-2012,1.241006
28-08-2012,1.239301
29-08-2012,1.241358
30-08-2012,1.237562
31-08-2012,1.240795
01-09-2012,1.239173
02-09-2012,1.240364
03-09-2012,1.240816
04-09-2012,1.242154
05-09-2012,1.239727
06-09-2012,1.24874
07-09-2012,1.241452
08-09-2012,1.250452
11-09-2012,1.249635
12-09-2012,1.250563
13-09-2012,1.258027
14-09-2012,1.256561
15-09-2012,1.272318
16-09-2012,1.274892
17-09-2012,1.275157
18-09-2012,1.278294
19-09-2012,1.270665
20-09-2012,1.27343
21-09-2012,1.266674
22-09-2012,1.2697
23-09-2012,1.26749
24-09-2012,1.267311
25-09-2012,1.266508
26-09-2012,1.267773
27-09-2012,1.265925
28-09-2012,1.265272
29-09-2012,1.264463
30-09-2012,1.264192
01-10-2012,1.264046
02-10-2012,1.266903
03-10-2012,1.272099
04-10-2012,1.274323
05-10-2012,1.277311
06-10-2012,1.27409
07-10-2012,1.276096
08-10-2012,1.276127
09-10-2012,1.266082
10-10-2012,1.260399
11-10-2012,1.263817
12-10-2012,1.265303
13-10-2012,1.269325
14-10-2012,1.269009
15-10-2012,1.269354
16-10-2012,1.267206
17-10-2012,1.286413
18-10-2012,1.285564
19-10-2012,1.286383
20-10-2012,1.293597
21-10-2012,1.293217
22-10-2012,1.292956
23-10-2012,1.297832
24-10-2012,1.288393
25-10-2012,1.28707
26-10-2012,1.288324
27-10-2012,1.290586
29-10-2012,1.291183
30-10-2012,1.290533
31-10-2012,1.296936
01-11-2012,1.29687
02-11-2012,1.290347
03-11-2012,1.277724
05-11-2012,1.278079
06-11-2012,1.274716
07-11-2012,1.273682
08-11-2012,1.27246
09-11-2012,1.273191
10-11-2012,1.272911
11-11-2012,1.272568
12-11-2012,1.272972
13-11-2012,1.271548
14-11-2012,1.273989
15-11-2012,1.276622
16-11-2012,1.282306
17-11-2012,1.275133
18-11-2012,1.275934
19-11-2012,1.275997
20-11-2012,1.276081
21-11-2012,1.277806
22-11-2012,1.279498
23-11-2012,1.284208
24-11-2012,1.285851
25-11-2012,1.288317
26-11-2012,1.288305
27-11-2012,1.289984
28-11-2012,1.285797
29-11-2012,1.28336
30-11-2012,1.286519
01-12-2012,1.29239
02-12-2012,1.290195
03-12-2012,1.290325
04-12-2012,1.297858
05-12-2012,1.29881
06-12-2012,1.297155
07-12-2012,1.284477
08-12-2012,1.279007
09-12-2012,1.27726
10-12-2012,1.27726
11-12-2012,1.27655
12-12-2012,1.282195
13-12-2012,1.285161
14-12-2012,1.28802
15-12-2012,1.294859
16-12-2012,1.297741
17-12-2012,1.297784
18-12-2012,1.296047
19-12-2012,1.302934
20-12-2012,1.308299
21-12-2012,1.306776
22-12-2012,1.309467
23-12-2012,1.310243
24-12-2012,1.310243
25-12-2012,1.306886
26-12-2012,1.309356
27-12-2012,1.3148
28-12-2012,1.315548
29-12-2012,1.315429
30-12-2012,1.317473
31-12-2012,1.317275
01-01-2013,1.314005
02-01-2013,1.312271
03-01-2013,1.300687
04-01-2013,1.291633
05-01-2013,1.286423
06-01-2013,1.290302
07-01-2013,1.290105
08-01-2013,1.292231
09-01-2013,1.290065
10-01-2013,1.290048
11-01-2013,1.303509
12-01-2013,1.313917
13-01-2013,1.313605
14-01-2013,1.313605
15-01-2013,1.316208
16-01-2013,1.312596
17-01-2013,1.310866
18-01-2013,1.31606
19-01-2013,1.321448
20-01-2013,1.320782
21-01-2013,1.320649
22-01-2013,1.322841
23-01-2013,1.321227
24-01-2013,1.329031
25-01-2013,1.341023
26-01-2013,1.356562
27-01-2013,1.354113
28-01-2013,1.354651
29-01-2013,1.355974
30-01-2013,1.352274
31-01-2013,1.360054
